355280 TABOAO DA SERRA;-;70;12;-;-;82
355290 TACIBA;-;-;27;1;-;28
355300 TAGUAI;-;-;9;-;-;9
355310 TAIACU;-;1;3;-;-;4
355320 TAIUVA;-;1;69;-;-;70
355330 TAMBAU;1;2;516;5;-;524
355340 TANABI;-;11;525;8;1;545
355350 TAPIRAI;-;-;1;-;-;1
355360 TAPIRATIBA;-;5;284;-;-;289
355365 TAQUARAL;-;-;6;-;-;6
355370 TAQUARITINGA;-;2;351;3;1;357
355380 TAQUARITUBA;-;-;5;-;-;5
355385 TAQUARIVAI;-;-;1;-;-;1
355390 TARABAI;-;-;354;-;-;354
355395 TARUMA;-;22;131;-;-;153
355400 TATUI;-;1;334;1;-;336
355410 TAUBATE;-;-;2179;5;8;2192
355420 TEJUPA;-;-;1;-;-;1
355430 TEODORO SAMPAIO;1;-;381;-;-;382
355440 TERRA ROXA;-;3;3;-;-;6
355450 TIETE;-;-;13;-;-;13
355460 TIMBURI;-;2;-;-;-;2
355465 TORRE DE PEDRA;-;-;2;-;-;2
355470 TORRINHA;-;-;6;-;-;6
355475 TRABIJU;-;6;83;-;-;89
355480 TREMEMBE;-;-;241;-;-;241
355490 TRES FRONTEIRAS;-;4;4;-;-;8
355495 TUIUTI;-;4;-;-;-;4
355500 TUPA;-;-;661;2;3;666
355510 TUPI PAULISTA;-;4;804;1;1;810
355520 TURIUBA;-;2;114;-;-;116
355530 TURMALINA;-;-;67;-;-;67
355535 UBARANA;-;9;153;4;-;166
355540 UBATUBA;2;135;199;2;-;338
355550 UBIRAJARA;-;1;-;-;-;1
355560 UCHOA;-;22;34;-;-;56
355570 UNIAO PAULISTA;-;-;9;-;-;9
355580 URANIA;1;14;671;-;-;686
355600 URUPES;-;37;139;6;1;183
355610 VALENTIM GENTIL;-;94;217;-;-;311
355620 VALINHOS;-;59;72;-;-;131
355630 VALPARAISO;2;43;1384;25;-;1454
355635 VARGEM;1;7;-;-;-;8
355640 VARGEM GRANDE DO SUL;-;8;205;-;-;213
355645 VARGEM GRANDE PAULISTA;-;12;-;-;-;12
355650 VARZEA PAULISTA;-;1;30;-;-;31
355660 VERA CRUZ;-;2;265;-;-;267
355670 VINHEDO;-;-;28;-;-;28
355680 VIRADOURO;-;6;24;-;-;30
355690 VISTA ALEGRE DO ALTO;-;-;25;1;-;26
355695 VITORIA BRASIL;-;29;131;-;-;160
355700 VOTORANTIM;-;-;179;-;-;179
355710 VOTUPORANGA;-;-;9214;42;4;9260
355715 ZACARIAS;-;1;10;-;-;11
355720 CHAVANTES;-;6;10;-;-;16
355730 ESTIVA GERBI;1;3;13;-;-;17


























 
